column,dtype,rows,unusable_count,unusable_frac,valid_count,nunique_valid,mode_freq_valid,protected,drop_candidate_min_effect
HISTORY_HEPATO_CARCINOMA_RISK_FACTORS,str,1628,1270,0.7800982800982801,358,22,0.25977653631284914,False,True
PERFORMANCE_STATUS_TIMING,str,1628,1258,0.7727272727272727,370,4,0.36486486486486486,False,True
DEFINITIVE_SURGICAL_PROCEDURE,str,1628,1254,0.7702702702702703,374,6,0.3877005347593583,False,True
PRIMARY_MULTIPLE_AT_DX,str,1628,1231,0.7561425061425061,397,2,0.9697732997481109,False,True
PRIMARY_MELANOMA_SKIN_TYPE,str,1628,1193,0.7328009828009828,435,1,1.0,False,True
FAMILY_HISTORY_OF_CANCER,str,1628,1189,0.7303439803439803,439,2,0.5899772209567198,False,True
SUBMITTED_TUMOR_DX_DAYS_TO,str,1628,1164,0.714987714987715,464,299,0.2521551724137931,False,True
TUMOR_SITE,str,1628,1163,0.7143734643734644,465,11,0.4150537634408602,False,True
PRIMARY_MELANOMA_KNOWN_DX,str,1628,1158,0.7113022113022113,470,2,0.9,False,True
HISTORY_LGG_DX_OF_BRAIN_TISSUE,str,1628,1032,0.6339066339066339,596,2,0.9748322147651006,False,True
PHARMACEUTICAL_TX_ADJUVANT,str,1628,941,0.578009828009828,687,2,0.8151382823871907,False,True
RESIDUAL_TUMOR,str,1628,1085,0.6664619164619164,543,4,0.8121546961325967,False,False
GRADE,str,1628,1071,0.6578624078624079,557,5,0.49730700179533216,False,False
METHOD_OF_INITIAL_SAMPLE_PROCUREMENT,str,1628,856,0.5257985257985258,772,7,0.8147668393782384,False,False
RADIATION_TREATMENT_ADJUVANT,str,1628,754,0.4631449631449631,874,3,0.9084668192219679,False,False
NEW_TUMOR_EVENT_AFTER_INITIAL_TREATMENT,str,1628,728,0.44717444717444715,900,4,0.5455555555555556,False,False
AJCC_PATHOLOGIC_TUMOR_STAGE,str,1628,657,0.4035626535626536,971,17,0.2121524201853759,False,False
AJCC_TUMOR_PATHOLOGIC_PT,str,1628,626,0.3845208845208845,1002,16,0.20658682634730538,False,False
AJCC_METASTASIS_PATHOLOGIC_PM,str,1628,624,0.3832923832923833,1004,6,0.7719123505976095,False,False
AJCC_NODES_PATHOLOGIC_PN,str,1628,619,0.38022113022113024,1009,10,0.5371655104063429,False,False
AJCC_STAGING_EDITION,str,1628,611,0.3753071253071253,1017,7,0.6086529006882989,False,False
RETROSPECTIVE_COLLECTION,str,1628,565,0.34705159705159705,1063,3,0.587958607714017,False,False
PROSPECTIVE_COLLECTION,str,1628,565,0.34705159705159705,1063,3,0.5870178739416745,False,False
HISTORY_OTHER_MALIGNANCY,str,1628,564,0.3464373464373464,1064,3,0.9257518796992481,False,False
SITE_OF_TUMOR_TISSUE,str,1628,470,0.28869778869778867,1158,3,0.5146804835924007,False,False
HISTOLOGICAL_DIAGNOSIS,str,1628,470,0.28869778869778867,1158,11,0.47063903281519864,False,False
EXPR_INS,float64,1628,463,0.2843980343980344,1165,204,0.8257510729613734,False,False
EXPR_PNLIP,float64,1628,463,0.2843980343980344,1165,217,0.8145922746781116,False,False
EXPR_CELA3A,float64,1628,463,0.2843980343980344,1165,262,0.7759656652360515,False,False
EXPR_CTRB1,float64,1628,463,0.2843980343980344,1165,273,0.7648068669527897,False,False
EXPR_REG1B,float64,1628,463,0.2843980343980344,1165,302,0.7399141630901288,False,False
EXPR_GCG,float64,1628,463,0.2843980343980344,1165,306,0.7381974248927039,False,False
EXPR_PRSS1,float64,1628,463,0.2843980343980344,1165,352,0.6978540772532189,False,False
EXPR_TFF1,float64,1628,463,0.2843980343980344,1165,407,0.6489270386266094,False,False
EXPR_CYP4A22,float64,1628,463,0.2843980343980344,1165,418,0.6420600858369099,False,False
EXPR_SPP2,float64,1628,463,0.2843980343980344,1165,423,0.6377682403433477,False,False
EXPR_F9,float64,1628,463,0.2843980343980344,1165,437,0.6257510729613734,False,False
EXPR_SLC17A2,float64,1628,463,0.2843980343980344,1165,447,0.6171673819742489,False,False
EXPR_FHR2,float64,1628,463,0.2843980343980344,1165,449,0.6145922746781116,False,False
EXPR_UGT1A4,float64,1628,463,0.2843980343980344,1165,457,0.6085836909871245,False,False
EXPR_REG3A,float64,1628,463,0.2843980343980344,1165,461,0.6051502145922747,False,False
EXPR_LECT2,float64,1628,463,0.2843980343980344,1165,464,0.6017167381974249,False,False
EXPR_CFHR5,float64,1628,463,0.2843980343980344,1165,475,0.5931330472103005,False,False
EXPR_UGT1A3,float64,1628,463,0.2843980343980344,1165,474,0.5931330472103005,False,False
EXPR_AGXT2,float64,1628,463,0.2843980343980344,1165,474,0.592274678111588,False,False
EXPR_SST,float64,1628,463,0.2843980343980344,1165,477,0.5914163090128756,False,False
EXPR_RTP3,float64,1628,463,0.2843980343980344,1165,480,0.5879828326180258,False,False
EXPR_AFM,float64,1628,463,0.2843980343980344,1165,487,0.582832618025751,False,False
EXPR_FGF21,float64,1628,463,0.2843980343980344,1165,484,0.582832618025751,False,False
EXPR_GP2,float64,1628,463,0.2843980343980344,1165,487,0.5811158798283261,False,False
EXPR_SULT2A1,float64,1628,463,0.2843980343980344,1165,494,0.5768240343347639,False,False
EXPR_F13B,float64,1628,463,0.2843980343980344,1165,501,0.5708154506437768,False,False
EXPR_SERPINA7,float64,1628,463,0.2843980343980344,1165,503,0.5682403433476395,False,False
EXPR_CTRB2,float64,1628,463,0.2843980343980344,1165,500,0.5656652360515021,False,False
EXPR_UGT2B11,float64,1628,463,0.2843980343980344,1165,515,0.5587982832618026,False,False
EXPR_CPA1,float64,1628,463,0.2843980343980344,1165,513,0.5553648068669528,False,False
EXPR_C3P1,float64,1628,463,0.2843980343980344,1165,521,0.5527896995708155,False,False
EXPR_APOC3,float64,1628,463,0.2843980343980344,1165,524,0.5510729613733906,False,False
EXPR_PRODH2,float64,1628,463,0.2843980343980344,1165,523,0.5493562231759657,False,False
EXPR_ACSM2B,float64,1628,463,0.2843980343980344,1165,534,0.542489270386266,False,False
EXPR_CYP1A2,float64,1628,463,0.2843980343980344,1165,534,0.5407725321888412,False,False
EXPR_UGT3A1,float64,1628,463,0.2843980343980344,1165,541,0.5339055793991416,False,False
EXPR_HRG,float64,1628,463,0.2843980343980344,1165,548,0.5304721030042918,False,False
EXPR_PLG,float64,1628,463,0.2843980343980344,1165,550,0.5287553648068669,False,False
EXPR_SLCO1B3,float64,1628,463,0.2843980343980344,1165,548,0.5287553648068669,False,False
EXPR_PLA2G12B,float64,1628,463,0.2843980343980344,1165,553,0.5244635193133047,False,False
EXPR_UGT2B4,float64,1628,463,0.2843980343980344,1165,555,0.5236051502145923,False,False
EXPR_APCS,float64,1628,463,0.2843980343980344,1165,573,0.5090128755364807,False,False
EXPR_C8A,float64,1628,463,0.2843980343980344,1165,574,0.5081545064377683,False,False
EXPR_ORM2,float64,1628,463,0.2843980343980344,1165,580,0.5030042918454936,False,False
EXPR_UGT1A9,float64,1628,463,0.2843980343980344,1165,582,0.5012875536480687,False,False
EXPR_SLCO1B1,float64,1628,463,0.2843980343980344,1165,582,0.5004291845493563,False,False
EXPR_APOA4,float64,1628,463,0.2843980343980344,1165,580,0.4995708154506438,False,False
EXPR_MOGAT3,float64,1628,463,0.2843980343980344,1165,585,0.49699570815450644,False,False
EXPR_GLTPD2,float64,1628,463,0.2843980343980344,1165,591,0.49356223175965663,False,False
EXPR_GC,float64,1628,463,0.2843980343980344,1165,592,0.4918454935622318,False,False
EXPR_AKR1C4,float64,1628,463,0.2843980343980344,1165,593,0.4918454935622318,False,False
EXPR_TYR,float64,1628,463,0.2843980343980344,1165,594,0.4901287553648069,False,False
EXPR_REG1A,float64,1628,463,0.2843980343980344,1165,594,0.4901287553648069,False,False
EXPR_UGT1A1,float64,1628,463,0.2843980343980344,1165,596,0.4892703862660944,False,False
EXPR_C8B,float64,1628,463,0.2843980343980344,1165,595,0.488412017167382,False,False
EXPR_UGT2A3,float64,1628,463,0.2843980343980344,1165,600,0.48497854077253216,False,False
EXPR_CFHR4,float64,1628,463,0.2843980343980344,1165,602,0.48240343347639486,False,False
EXPR_APOA2,float64,1628,463,0.2843980343980344,1165,601,0.4815450643776824,False,False
EXPR_ACSM2A,float64,1628,463,0.2843980343980344,1165,612,0.4738197424892704,False,False
EXPR_TM4SF5,float64,1628,463,0.2843980343980344,1165,615,0.47296137339055794,False,False
EXPR_SLC17A4,float64,1628,463,0.2843980343980344,1165,618,0.4703862660944206,False,False
EXPR_A1CF,float64,1628,463,0.2843980343980344,1165,619,0.46866952789699573,False,False
EXPR_SERPINA4,float64,1628,463,0.2843980343980344,1165,621,0.4678111587982833,False,False
EXPR_SERPINB5,float64,1628,463,0.2843980343980344,1165,617,0.4678111587982833,False,False
EXPR_TFF2,float64,1628,463,0.2843980343980344,1165,618,0.4669527896995708,False,False
EXPR_SLC22A9,float64,1628,463,0.2843980343980344,1165,625,0.46008583690987126,False,False
EXPR_F2,float64,1628,463,0.2843980343980344,1165,631,0.45836909871244635,False,False
EXPR_AGR2,float64,1628,463,0.2843980343980344,1165,634,0.455793991416309,False,False
EXPR_FGB,float64,1628,463,0.2843980343980344,1165,635,0.45493562231759654,False,False
EXPR_SLC22A7,float64,1628,463,0.2843980343980344,1165,635,0.45407725321888415,False,False
EXPR_XAGE1D,float64,1628,463,0.2843980343980344,1165,633,0.45407725321888415,False,False
EXPR_AFP,float64,1628,463,0.2843980343980344,1165,636,0.45407725321888415,False,False
EXPR_PGC,float64,1628,463,0.2843980343980344,1165,635,0.4532188841201717,False,False
EXPR_SERPINA10,float64,1628,463,0.2843980343980344,1165,639,0.4515021459227468,False,False
EXPR_MAGEA2,float64,1628,463,0.2843980343980344,1165,638,0.45064377682403434,False,False
EXPR_ANX14,float64,1628,463,0.2843980343980344,1165,643,0.44892703862660943,False,False
EXPR_APOA5,float64,1628,463,0.2843980343980344,1165,642,0.4472103004291845,False,False
EXPR_FGA,float64,1628,463,0.2843980343980344,1165,647,0.4454935622317597,False,False
EXPR_CYP2B,float64,1628,463,0.2843980343980344,1165,647,0.4446351931330472,False,False
EXPR_MAGEC1,float64,1628,463,0.2843980343980344,1165,651,0.4412017167381974,False,False
EXPR_UGT2B10,float64,1628,463,0.2843980343980344,1165,651,0.44034334763948496,False,False
EXPR_EPS8L3,float64,1628,463,0.2843980343980344,1165,652,0.4386266094420601,False,False
EXPR_OLIG2,float64,1628,463,0.2843980343980344,1165,655,0.43605150214592275,False,False
EXPR_BDK,float64,1628,463,0.2843980343980344,1165,658,0.4351931330472103,False,False
EXPR_ACMSD,float64,1628,463,0.2843980343980344,1165,656,0.4351931330472103,False,False
EXPR_AKR1D1,float64,1628,463,0.2843980343980344,1165,656,0.4351931330472103,False,False
EXPR_TM4SF4,float64,1628,463,0.2843980343980344,1165,663,0.4309012875536481,False,False
EXPR_CCDC198,float64,1628,463,0.2843980343980344,1165,664,0.43004291845493564,False,False
EXPR_HAO1,float64,1628,463,0.2843980343980344,1165,668,0.42660944206008583,False,False
EXPR_APOF,float64,1628,463,0.2843980343980344,1165,665,0.42660944206008583,False,False
EXPR_SLC10A1,float64,1628,463,0.2843980343980344,1165,670,0.4231759656652361,False,False
EXPR_CEACAM5,float64,1628,463,0.2843980343980344,1165,670,0.4231759656652361,False,False
EXPR_FABP1,float64,1628,463,0.2843980343980344,1165,672,0.4223175965665236,False,False
EXPR_LINC00261,float64,1628,463,0.2843980343980344,1165,678,0.4188841201716738,False,False
EXPR_KRT6A,float64,1628,463,0.2843980343980344,1165,680,0.41545064377682406,False,False
EXPR_ITIH6,float64,1628,463,0.2843980343980344,1165,680,0.4145922746781116,False,False
EXPR_PGLYRP2,float64,1628,463,0.2843980343980344,1165,682,0.4128755364806867,False,False
EXPR_GSTA2,float64,1628,463,0.2843980343980344,1165,687,0.40858369098712444,False,False
EXPR_GLYAT,float64,1628,463,0.2843980343980344,1165,689,0.4068669527896996,False,False
EXPR_ABCG8,float64,1628,463,0.2843980343980344,1165,692,0.40600858369098713,False,False
EXPR_LOC285733,float64,1628,463,0.2843980343980344,1165,696,0.39914163090128757,False,False
EXPR_CYP2C9,float64,1628,463,0.2843980343980344,1165,701,0.3982832618025751,False,False
EXPR_G6PC,float64,1628,463,0.2843980343980344,1165,702,0.39742489270386266,False,False
EXPR_C6orf71,float64,1628,463,0.2843980343980344,1165,702,0.39742489270386266,False,False
EXPR_APOH,float64,1628,463,0.2843980343980344,1165,704,0.3965665236051502,False,False
EXPR_MAGEA3,float64,1628,463,0.2843980343980344,1165,700,0.39570815450643776,False,False
EXPR_ALX1,float64,1628,463,0.2843980343980344,1165,703,0.39570815450643776,False,False
EXPR_MAGEC2,float64,1628,463,0.2843980343980344,1165,704,0.39399141630901285,False,False
EXPR_SLC2A2,float64,1628,463,0.2843980343980344,1165,707,0.39141630901287555,False,False
EXPR_CCL16,float64,1628,463,0.2843980343980344,1165,709,0.39141630901287555,False,False
EXPR_TRIM15,float64,1628,463,0.2843980343980344,1165,708,0.39141630901287555,False,False
EXPR_CPB1,float64,1628,463,0.2843980343980344,1165,703,0.3888412017167382,False,False
EXPR_CRP,float64,1628,463,0.2843980343980344,1165,713,0.3871244635193133,False,False
EXPR_ADH4,float64,1628,463,0.2843980343980344,1165,715,0.3871244635193133,False,False
EXPR_ANKS4B,float64,1628,463,0.2843980343980344,1165,714,0.38626609442060084,False,False
EXPR_ACOT12,float64,1628,463,0.2843980343980344,1165,715,0.38540772532188844,False,False
EXPR_SERPINA6,float64,1628,463,0.2843980343980344,1165,715,0.384549356223176,False,False
EXPR_PAX3,float64,1628,463,0.2843980343980344,1165,718,0.384549356223176,False,False
EXPR_MBL2,float64,1628,463,0.2843980343980344,1165,720,0.3828326180257511,False,False
EXPR_HMGCS2,float64,1628,463,0.2843980343980344,1165,724,0.3785407725321888,False,False
EXPR_CEACAM6,float64,1628,463,0.2843980343980344,1165,723,0.3785407725321888,False,False
EXPR_SERPINA11,float64,1628,463,0.2843980343980344,1165,722,0.3785407725321888,False,False
EXPR_HFE2,float64,1628,463,0.2843980343980344,1165,724,0.37510729613733906,False,False
EXPR_LINC00518,float64,1628,463,0.2843980343980344,1165,725,0.37510729613733906,False,False
EXPR_TMPRSS4,float64,1628,463,0.2843980343980344,1165,725,0.3742489270386266,False,False
EXPR_CYP2A6,float64,1628,463,0.2843980343980344,1165,730,0.3725321888412017,False,False
EXPR_ADH1A,float64,1628,463,0.2843980343980344,1165,732,0.37167381974248925,False,False
EXPR_DPCR1,float64,1628,463,0.2843980343980344,1165,720,0.37167381974248925,False,False
EXPR_MAGEA6,float64,1628,463,0.2843980343980344,1165,734,0.3682403433476395,False,False
EXPR_C9,float64,1628,463,0.2843980343980344,1165,730,0.36738197424892705,False,False
EXPR_TRPM1,float64,1628,463,0.2843980343980344,1165,733,0.36738197424892705,False,False
EXPR_F11,float64,1628,463,0.2843980343980344,1165,739,0.3648068669527897,False,False
EXPR_VIL1,float64,1628,463,0.2843980343980344,1165,742,0.36137339055793993,False,False
EXPR_ENPP7,float64,1628,463,0.2843980343980344,1165,736,0.36137339055793993,False,False
EXPR_CFTR,float64,1628,463,0.2843980343980344,1165,740,0.3605150214592275,False,False
EXPR_GCGR,float64,1628,463,0.2843980343980344,1165,744,0.3587982832618026,False,False
EXPR_FOXA2,float64,1628,463,0.2843980343980344,1165,746,0.3579399141630901,False,False
EXPR_FGG,float64,1628,463,0.2843980343980344,1165,748,0.3562231759656652,False,False
EXPR_UGT2B15,float64,1628,463,0.2843980343980344,1165,750,0.3562231759656652,False,False
EXPR_CYP4F2,float64,1628,463,0.2843980343980344,1165,749,0.35536480686695276,False,False
EXPR_DLK1,float64,1628,463,0.2843980343980344,1165,750,0.35536480686695276,False,False
EXPR_KRT14,float64,1628,463,0.2843980343980344,1165,753,0.351931330472103,False,False
EXPR_OTC,float64,1628,463,0.2843980343980344,1165,756,0.35107296137339056,False,False
EXPR_ORM1,float64,1628,463,0.2843980343980344,1165,757,0.3502145922746781,False,False
EXPR_CYP4A11,float64,1628,463,0.2843980343980344,1165,752,0.34935622317596565,False,False
EXPR_REG4,float64,1628,463,0.2843980343980344,1165,754,0.34763948497854075,False,False
EXPR_DKFZp547D155,float64,1628,463,0.2843980343980344,1165,762,0.3459227467811159,False,False
EXPR_DFNB18,float64,1628,463,0.2843980343980344,1165,759,0.34506437768240344,False,False
EXPR_DAO,float64,1628,463,0.2843980343980344,1165,758,0.344206008583691,False,False
EXPR_KRT16,float64,1628,463,0.2843980343980344,1165,766,0.3407725321888412,False,False
EXPR_CYP2C18,float64,1628,463,0.2843980343980344,1165,768,0.33991416309012873,False,False
EXPR_CBLC,float64,1628,463,0.2843980343980344,1165,770,0.33905579399141633,False,False
EXPR_UGT1A6,float64,1628,463,0.2843980343980344,1165,773,0.3373390557939914,False,False
EXPR_HULC,float64,1628,463,0.2843980343980344,1165,770,0.3339055793991416,False,False
EXPR_C19orf33,float64,1628,463,0.2843980343980344,1165,783,0.3278969957081545,False,False
EXPR_SCGN,float64,1628,463,0.2843980343980344,1165,784,0.3261802575107296,False,False
EXPR_C4BPA,float64,1628,463,0.2843980343980344,1165,789,0.32274678111587984,False,False
EXPR_AADAC,float64,1628,463,0.2843980343980344,1165,793,0.3184549356223176,False,False
EXPR_FETUB,float64,1628,463,0.2843980343980344,1165,795,0.31673819742489273,False,False
EXPR_CYP17A1,float64,1628,463,0.2843980343980344,1165,786,0.3158798283261803,False,False
EXPR_NR0B2,float64,1628,463,0.2843980343980344,1165,797,0.3150214592274678,False,False
EXPR_ANGPTL3,float64,1628,463,0.2843980343980344,1165,795,0.3141630901287554,False,False
EXPR_OLFM4,float64,1628,463,0.2843980343980344,1165,795,0.3141630901287554,False,False
EXPR_AGXT,float64,1628,463,0.2843980343980344,1165,795,0.3133047210300429,False,False
EXPR_PMP2,float64,1628,463,0.2843980343980344,1165,802,0.31244635193133047,False,False
EXPR_KRTL1,float64,1628,463,0.2843980343980344,1165,800,0.31244635193133047,False,False
EXPR_FDCSP,float64,1628,463,0.2843980343980344,1165,801,0.3072961373390558,False,False
EXPR_HNF1B,float64,1628,463,0.2843980343980344,1165,804,0.3055793991416309,False,False
EXPR_CES1P1,float64,1628,463,0.2843980343980344,1165,809,0.30472103004291845,False,False
EXPR_TSIX,float64,1628,463,0.2843980343980344,1165,820,0.29699570815450643,False,False
EXPR_MAB21L4,float64,1628,463,0.2843980343980344,1165,821,0.296137339055794,False,False
EXPR_KLK6,float64,1628,463,0.2843980343980344,1165,822,0.2952789699570815,False,False
EXPR_PAEP,float64,1628,463,0.2843980343980344,1165,819,0.2944206008583691,False,False
EXPR_HEPACAM,float64,1628,463,0.2843980343980344,1165,820,0.2935622317596567,False,False
EXPR_CCL15,float64,1628,463,0.2843980343980344,1165,818,0.2927038626609442,False,False
EXPR_MODY1,float64,1628,463,0.2843980343980344,1165,821,0.2918454935622318,False,False
EXPR_HEPN1,float64,1628,463,0.2843980343980344,1165,824,0.29012875536480687,False,False
EXPR_PFIC2,float64,1628,463,0.2843980343980344,1165,835,0.2815450643776824,False,False
EXPR_PAQR9,float64,1628,463,0.2843980343980344,1165,837,0.2798283261802575,False,False
EXPR_TAT,float64,1628,463,0.2843980343980344,1165,841,0.2772532188841202,False,False
EXPR_GSTA1,float64,1628,463,0.2843980343980344,1165,843,0.27639484978540774,False,False
EXPR_SAA4,float64,1628,463,0.2843980343980344,1165,838,0.27639484978540774,False,False
EXPR_PCSK2,float64,1628,463,0.2843980343980344,1165,843,0.2755364806866953,False,False
EXPR_FABP7,float64,1628,463,0.2843980343980344,1165,839,0.2738197424892704,False,False
EXPR_ACSM1,float64,1628,463,0.2843980343980344,1165,849,0.271244635193133,False,False
EXPR_AHSG,float64,1628,463,0.2843980343980344,1165,849,0.2703862660944206,False,False
EXPR_MSLN,float64,1628,463,0.2843980343980344,1165,849,0.2669527896995708,False,False
EXPR_HAO2,float64,1628,463,0.2843980343980344,1165,848,0.2652360515021459,False,False
EXPR_ARG1,float64,1628,463,0.2843980343980344,1165,852,0.2626609442060086,False,False
EXPR_CYP3A7,float64,1628,463,0.2843980343980344,1165,860,0.26180257510729615,False,False
EXPR_POU3F2,float64,1628,463,0.2843980343980344,1165,855,0.2609442060085837,False,False
EXPR_CYP3A3,float64,1628,463,0.2843980343980344,1165,860,0.26008583690987125,False,False
EXPR_EIF1AY,float64,1628,463,0.2843980343980344,1165,864,0.2592274678111588,False,False
EXPR_SLC6A15,float64,1628,463,0.2843980343980344,1165,866,0.25665236051502144,False,False
EXPR_NCAN,float64,1628,463,0.2843980343980344,1165,854,0.25665236051502144,False,False
EXPR_CFHR1,float64,1628,463,0.2843980343980344,1165,865,0.255793991416309,False,False
EXPR_TRIM55,float64,1628,463,0.2843980343980344,1165,854,0.255793991416309,False,False
EXPR_TCN1,float64,1628,463,0.2843980343980344,1165,867,0.2532188841201717,False,False
EXPR_CTSE,float64,1628,463,0.2843980343980344,1165,868,0.25236051502145923,False,False
EXPR_NR1H4,float64,1628,463,0.2843980343980344,1165,868,0.25236051502145923,False,False
EXPR_CLDN10,float64,1628,463,0.2843980343980344,1165,869,0.25236051502145923,False,False
EXPR_PRAP1,float64,1628,463,0.2843980343980344,1165,864,0.2515021459227468,False,False
EXPR_MT3,float64,1628,463,0.2843980343980344,1165,869,0.2515021459227468,False,False
EXPR_MAGEA12,float64,1628,463,0.2843980343980344,1165,872,0.2515021459227468,False,False
EXPR_ITGB6,float64,1628,463,0.2843980343980344,1165,869,0.24892703862660945,False,False
EXPR_GCKR,float64,1628,463,0.2843980343980344,1165,876,0.248068669527897,False,False
EXPR_SLC15A1,float64,1628,463,0.2843980343980344,1165,875,0.24721030042918454,False,False
EXPR_HPR,float64,1628,463,0.2843980343980344,1165,877,0.2463519313304721,False,False
EXPR_C4BPB,float64,1628,463,0.2843980343980344,1165,873,0.24549356223175967,False,False
EXPR_PON1,float64,1628,463,0.2843980343980344,1165,877,0.24549356223175967,False,False
EXPR_KLK10,float64,1628,463,0.2843980343980344,1165,873,0.24549356223175967,False,False
EXPR_CPN1,float64,1628,463,0.2843980343980344,1165,881,0.2446351931330472,False,False
EXPR_BHMT,float64,1628,463,0.2843980343980344,1165,876,0.24377682403433476,False,False
EXPR_DDC,float64,1628,463,0.2843980343980344,1165,882,0.24206008583690988,False,False
EXPR_GBP7,float64,1628,463,0.2843980343980344,1165,883,0.24034334763948498,False,False
EXPR_ADH6,float64,1628,463,0.2843980343980344,1165,880,0.23948497854077253,False,False
EXPR_CST1,float64,1628,463,0.2843980343980344,1165,883,0.23862660944206007,False,False
EXPR_AMBP,float64,1628,463,0.2843980343980344,1165,884,0.2369098712446352,False,False
EXPR_FGL1,float64,1628,463,0.2843980343980344,1165,886,0.2369098712446352,False,False
EXPR_DCT,float64,1628,463,0.2843980343980344,1165,886,0.23605150214592274,False,False
EXPR_RAB25,float64,1628,463,0.2843980343980344,1165,881,0.23605150214592274,False,False
EXPR_CPN2,float64,1628,463,0.2843980343980344,1165,889,0.2351931330472103,False,False
EXPR_SPINK1,float64,1628,463,0.2843980343980344,1165,891,0.23433476394849787,False,False
EXPR_PLP1,float64,1628,463,0.2843980343980344,1165,894,0.23261802575107296,False,False
EXPR_SCRG1,float64,1628,463,0.2843980343980344,1165,898,0.22918454935622318,False,False
EXPR_ASPDH,float64,1628,463,0.2843980343980344,1165,892,0.22918454935622318,False,False
EXPR_ANGPTL8,float64,1628,463,0.2843980343980344,1165,890,0.22660944206008585,False,False
EXPR_AP1M2,float64,1628,463,0.2843980343980344,1165,901,0.22317596566523606,False,False
EXPR_CREB3L3,float64,1628,463,0.2843980343980344,1165,900,0.2223175965665236,False,False
EXPR_DMBT1,float64,1628,463,0.2843980343980344,1165,901,0.2206008583690987,False,False
EXPR_ADH1C,float64,1628,463,0.2843980343980344,1165,909,0.21974248927038625,False,False
EXPR_SLC25A47,float64,1628,463,0.2843980343980344,1165,902,0.21974248927038625,False,False
EXPR_TRIM63,float64,1628,463,0.2843980343980344,1165,907,0.21888412017167383,False,False
EXPR_UROC1,float64,1628,463,0.2843980343980344,1165,905,0.21888412017167383,False,False
EXPR_ALB,float64,1628,463,0.2843980343980344,1165,911,0.21802575107296138,False,False
EXPR_MISP,float64,1628,463,0.2843980343980344,1165,906,0.21802575107296138,False,False
EXPR_DLL3,float64,1628,463,0.2843980343980344,1165,911,0.21716738197424892,False,False
EXPR_PCK1,float64,1628,463,0.2843980343980344,1165,912,0.21630901287553647,False,False
EXPR_PAH,float64,1628,463,0.2843980343980344,1165,915,0.21545064377682405,False,False
EXPR_GLYATL1,float64,1628,463,0.2843980343980344,1165,913,0.21545064377682405,False,False
EXPR_SYT13,float64,1628,463,0.2843980343980344,1165,917,0.21201716738197424,False,False
EXPR_DPP6,float64,1628,463,0.2843980343980344,1165,915,0.21201716738197424,False,False
EXPR_APOB,float64,1628,463,0.2843980343980344,1165,919,0.2094420600858369,False,False
EXPR_OLIG1,float64,1628,463,0.2843980343980344,1165,922,0.20858369098712445,False,False
EXPR_FUT6,float64,1628,463,0.2843980343980344,1165,921,0.20772532188841203,False,False
EXPR_ADCY2,float64,1628,463,0.2843980343980344,1165,924,0.20686695278969958,False,False
EXPR_ITIH1,float64,1628,463,0.2843980343980344,1165,918,0.20600858369098712,False,False
EXPR_CYP4F3,float64,1628,463,0.2843980343980344,1165,926,0.20515021459227467,False,False
EXPR_UGT2B7,float64,1628,463,0.2843980343980344,1165,927,0.20429184549356222,False,False
EXPR_HY,float64,1628,463,0.2843980343980344,1165,929,0.20085836909871244,False,False
EXPR_HSD17B2,float64,1628,463,0.2843980343980344,1165,927,0.2,False,False
EXPR_DEFB1,float64,1628,463,0.2843980343980344,1165,931,0.19914163090128756,False,False
EXPR_DNER,float64,1628,463,0.2843980343980344,1165,936,0.19313304721030042,False,False
EXPR_PRSS3,float64,1628,463,0.2843980343980344,1165,937,0.192274678111588,False,False
EXPR_CYP4F12,float64,1628,463,0.2843980343980344,1165,941,0.19141630901287554,False,False
EXPR_CYP2C8,float64,1628,463,0.2843980343980344,1165,940,0.1905579399141631,False,False
EXPR_GYS2,float64,1628,463,0.2843980343980344,1165,936,0.18969957081545064,False,False
EXPR_THRSP,float64,1628,463,0.2843980343980344,1165,942,0.1888412017167382,False,False
EXPR_CDHR5,float64,1628,463,0.2843980343980344,1165,941,0.18798283261802576,False,False
EXPR_AKR1B11,float64,1628,463,0.2843980343980344,1165,946,0.18626609442060085,False,False
EXPR_CYP8B1,float64,1628,463,0.2843980343980344,1165,939,0.18626609442060085,False,False
EXPR_ABCB5,float64,1628,463,0.2843980343980344,1165,948,0.18369098712446352,False,False
EXPR_C6,float64,1628,463,0.2843980343980344,1165,950,0.18283261802575107,False,False
EXPR_KRT19,float64,1628,463,0.2843980343980344,1165,952,0.18197424892703862,False,False
EXPR_CFHR3,float64,1628,463,0.2843980343980344,1165,950,0.1811158798283262,False,False
EXPR_KIF12,float64,1628,463,0.2843980343980344,1165,950,0.18025751072961374,False,False
EXPR_XDH,float64,1628,463,0.2843980343980344,1165,954,0.17854077253218884,False,False
EXPR_LINC01018,float64,1628,463,0.2843980343980344,1165,954,0.17768240343347638,False,False
EXPR_GRIK3,float64,1628,463,0.2843980343980344,1165,957,0.17682403433476396,False,False
EXPR_CLDN18,float64,1628,463,0.2843980343980344,1165,950,0.1759656652360515,False,False
EXPR_DOM,float64,1628,463,0.2843980343980344,1165,961,0.17510729613733905,False,False
EXPR_IGFBP1,float64,1628,463,0.2843980343980344,1165,960,0.17510729613733905,False,False
EXPR_HGFAC,float64,1628,463,0.2843980343980344,1165,955,0.1742489270386266,False,False
EXPR_GDF1,float64,1628,463,0.2843980343980344,1165,962,0.1742489270386266,False,False
